KPD_SIFRA	NAZIV	SEKTOR	RAZINA	FINALNA
14.23.99	Podugovarateljski poslovi kao dio proizvodnje radne odjeće	C	5	DA
14.24.10	Odjeća od kože ili od umjetne kože	C	5	DA
14.24.20	Odjeća, pribor za odjeću i ostali proizvodi od krzna, osim pokrivala za glavu	C	5	DA
14.24.98	Podugovarateljski poslovi kao dio proizvodnje kožne odjeće	C	5	DA
14.24.99	Podugovarateljski poslovi kao dio proizvodnje proizvoda od krzna	C	5	DA
14.29.11	Trenirke, skijaška odijela i ostala odjeća za sport i rekreaciju, osim pletene ili kukičane	C	5	DA
14.29.12	Rukavice, rukavice s jednim prstom i rukavice bez prstiju, pletene ili kukičane	C	5	DA
14.29.13	Ostali gotovi pribor za odjeću, dijelovi odjeće ili pribora za odjeću, pleteni ili kukičani	C	5	DA
14.29.14	Rupčići, šalovi, marame, velovi, kravate, rukavice i ostali gotovi pribor za odjeću; dijelovi odjeće ili pribora za odjeću, od tkanine, osim pletenih ili kukičanih, d. n.	C	5	DA
14.29.21	Pribor za odjeću od kože ili umjetne kože, osim sportskih rukavica	C	5	DA
14.29.22	Odjeća od pusta (filca) ili netkanog tekstila, odjeća od prevučenog ili impregniranog tekstila	C	5	DA
14.29.31	Oblici za šešire, tijela šešira i kape od pusta; tuljci i konusi od pusta; oblici za šešire, pleteni ili izrađeni sastavljanjem vrpci raznih materijala	C	5	DA
14.29.32	Šeširi i pokrivala za glavu od pusta, pleteni ili izrađeni sastavljanjem vrpci od bilo kojeg materijala, pleteni ili kukičani ili izrađeni od čipke ili neke druge tkanina u komadu; mrežice za kosu	C	5	DA
14.29.33	Ostala pokrivala za glavu, osim pokrivala od gume ili plastike, zaštitnih pokrivala i azbestnih pokrivala za glavu; vrpce za unutarnje opšivanje pokrivala za glavu, podstave, navlake, osnove, okviri, štitnici i vrpce za vezanje ispod glave	C	5	DA
14.29.99	Podugovarateljski poslovi kao dio proizvodnje ostale odjeće i pribora za odjeću, d. n.	C	5	DA
15.11.10	Štavljena ili obrađena krzna	C	5	DA
15.11.21	Semiš-koža	C	5	DA
15.11.22	Lakirana koža i lakirana laminirana koža; metalizirana koža	C	5	DA
15.11.31	Goveđa koža, bez dlake, cijela	C	5	DA
15.11.32	Goveđa koža, bez dlake, necijela	C	5	DA
15.11.33	Koža kopitara, bez dlake	C	5	DA
15.11.41	Ovčja ili janjeća koža, bez vune	C	5	DA
15.11.42	Kozja ili jareća koža, bez dlake	C	5	DA
15.11.43	Svinjska koža	C	5	DA
15.11.51	Koža ostalih životinja, bez dlake	C	5	DA
15.11.52	Umjetna koža na osnovi kože ili kožnih vlakana	C	5	DA
15.11.99	Podugovarateljski poslovi kao dio proizvodnje štavljene, obrađene, bojene kože i krzna	C	5	DA
15.12.11	Sedlarski i remenarski proizvodi za sve vrste životinja, od svih vrsta materijala	C	5	DA
15.12.12	Putne torbe, ručne torbe i slično, od kože, umjetne kože, folija od plastike, tekstilnih materijala, vulkanfibera ili kartona; putni setovi za osobnu toaletu, šivanje, ili čišćenje cipela ili odijela	C	5	DA
15.12.13	Remeni (osim od metala) i narukvice za ručne satove te njihovi dijelovi	C	5	DA
15.12.19	Ostali proizvodi od kože ili umjetne kože, d. n.	C	5	DA
15.12.99	Podugovarateljski poslovi kao dio proizvodnje sedlarskih i remenarskih proizvoda, putnih i ručnih torbi i sličnog; ostali proizvodi od kože	C	5	DA
15.20.11	Nepromočiva obuća s vanjskim potplatima i gornjim dijelom od gume ili plastike, osim obuće sa zaštitnom metalnom kapicom	C	5	DA
15.20.12	Obuća s vanjskim potplatima i gornjim dijelom od gume ili plastike, osim nepromočive ili sportske obuće	C	5	DA
15.20.13	Obuća s gornjim dijelom od kože, osim sportske obuće, obuće sa zaštitnom metalnom kapicom i raznovrsne posebne obuće	C	5	DA
15.20.14	Obuća s gornjim dijelom od tekstila, osim sportske obuće	C	5	DA
15.20.21	Obuća za tenis, košarku, gimnastiku, vježbanje i slično	C	5	DA
15.20.22	Ostala sportska obuća, osim obuće za skijanje, klizaljki i koturaljki	C	5	DA
15.20.31	Obuća sa zaštitnom metalnom kapicom	C	5	DA
15.20.32	Obuća od drva, raznovrsna specijalna i ostala obuća	C	5	DA
15.20.40	Dijelovi obuće od kože, gume, plastike i drugih materijala	C	5	DA
15.20.99	Podugovarateljski poslovi kao dio proizvodnje obuće	C	5	DA
16.11.21	Drvo, kontinuirano oblikovano po dužini bilo kojeg ruba ili lica, od četinjača	C	5	DA
16.11.22	Drvo, kontinuirano oblikovano po dužini bilo kojeg ruba ili lica, od bambusa	C	5	DA
16.11.23	Drvo, kontinuirano oblikovano po dužini bilo kojeg ruba ili lica, od drugih vrsta drva	C	5	DA
16.11.24	Drvna vuna; drvno brašno	C	5	DA
16.11.25	Drvo u obliku iverja ili sličnih čestica	C	5	DA
16.11.31	Grubo obrađeno drvo, zaštićeno bojom, kreozotom ili drugim sredstvima	C	5	DA
16.11.32	Željeznički i tramvajski pragovi (skretnička građa) od drva, impregnirani	C	5	DA
16.11.33	Ostalo grubo obrađeno drvo	C	5	DA
16.11.99	Podugovarateljski poslovi kao dio proizvodnje drva piljenog i blanjanog drva	C	5	DA
16.12.00	Usluge obrade i dorade drva	C	5	DA
16.21.11	Šperploče, furnirane ploče i slično laminirano drvo, od bambusa	C	5	DA
16.21.12	Ploče iverice	C	5	DA
16.21.13	Ploče s usmjerenim vlaknima	C	5	DA
16.21.14	Ostale ploče od drva i drugih drvenastih (ligninskih) materijala	C	5	DA
16.21.15	Ploče vlaknatice od drva i drugih drvenastih (ligninskih) materijala	C	5	DA
16.21.16	Šperploče, furnirane ploče i slično laminirano drvo, od četinjača	C	5	DA
16.21.17	Šperploče, furnirane ploče i slično laminirano drvo, s barem vanjskim slojem od tropskog drva	C	5	DA
16.21.18	Šperploče, furnirane ploče i slično laminirano drvo, od drugih vrsta drva	C	5	DA
16.21.21	Zgusnuto (sabijeno) drvo u blokovima, pločama, trakama ili profiliranim oblicima	C	5	DA
16.21.99	Podugovarateljski poslovi kao dio proizvodnje furnira i ostalih ploča od drva	C	5	DA
16.22.10	Sastavljeni parket	C	5	DA
16.22.99	Podugovarateljski poslovi kao dio proizvodnje sastavljenog parketa	C	5	DA
16.23.11	Oplate za betonske radove u građevinarstvu i šindra, od drva	C	5	DA
16.23.12	Obrađeni proizvodi od konstrukcijskog drva	C	5	DA
16.23.19	Građevna stolarija i elementi od drva, d. n.	C	5	DA
16.23.20	Montažne kuće od drva	C	5	DA
16.23.99	Podugovarateljski poslovi kao dio proizvodnje ostale građevne stolarije i elemenata	C	5	DA
16.24.11	Palete, sandučaste palete i druga utovarna ambalaža od drva	C	5	DA
16.24.12	Bačve i bačvarski proizvodi od drva	C	5	DA
16.24.13	Ostala drvena ambalaža i njezini dijelovi	C	5	DA
16.24.99	Podugovarateljski poslovi kao dio proizvodnje ambalaže od drva	C	5	DA
16.25.10	Prozori, vrata-prozori i njihovi okviri, vrata, dovratnici i pragovi od drva	C	5	DA
16.25.99	Podugovarateljski poslovi kao dio proizvodnje prozora, vrata-prozora i njihovih okvira, vrata, dovratnika i pragova od drva	C	5	DA
16.26.10	Kruta goriva iz biljne biomase	C	5	DA
16.26.99	Podugovarateljski poslovi kao dio proizvodnje krutih goriva iz biljne biomase	C	5	DA
16.27.00	Usluge dorade proizvoda od drva	C	5	DA
16.28.11	Alati, tijela i dršci alata, tijela i dršci za metle i četke, blokovi za proizvodnju lula za pušenje, kalupi za cipele i čizme, od drva	C	5	DA
16.28.12	Stolno i kuhinjsko posuđe i pribor, od drva	C	5	DA
16.28.13	Sitni galanterijski proizvodi od drva, intarzija od drva, kutije za nakit ili pribor za jelo i slični proizvodi od drva, kipići i ostali ukrasi, od drva	C	5	DA
16.28.14	Drveni okviri za slike, fotografije, zrcala i slične predmete te ostali proizvodi od drva	C	5	DA
16.28.21	Prirodno pluto, odstranjene kore ili grubo uobličeno ili u blokovima, pločama, listovima ili trakama; drobljeno, granulirano ili mljeveno pluto; otpaci od pluta	C	5	DA
16.28.22	Proizvodi od prirodnog pluta	C	5	DA
16.28.23	Blokovi, ploče, listovi i trake, pločice svih oblika, čvrsti valjci, od aglomeriranog pluta	C	5	DA
16.28.24	Aglomerirano pluto; ostali proizvodi od aglomeriranog pluta	C	5	DA
16.28.25	Proizvodi od slame, esparta ili drugih pletarskih materijala; košarački i pletarski proizvodi	C	5	DA
16.28.91	Usluge proizvodnje drva i pluta, osim namještaja, te slame i pletarskih materijala	C	5	DA
16.28.99	Podugovarateljski poslovi kao dio proizvodnje ostalih proizvoda od drva i pluta, slame i pletarskih materijala	C	5	DA
17.11.11	Kemijska drvna celuloza, topive kvalitete	C	5	DA
17.11.12	Kemijska drvna celuloza, natronska ili sulfatna, osim celuloze topive kvalitete	C	5	DA
17.11.13	Kemijska drvna celuloza, sulfitna, osim celuloze topive kvalitete	C	5	DA
17.11.14	Mehanička drvna celuloza (drvenjača); polukemijska drvna celuloza; celuloza od drugih vlaknastih celuloznih materijala, osim drvne	C	5	DA
17.11.99	Podugovarateljski poslovi kao dio proizvodnje celuloze od drva ili drugih vlaknastih celuloznih materijala	C	5	DA
17.12.11	Novinski papir, u rolama ili listovima	C	5	DA
17.12.12	Ručno izrađeni papir i karton	C	5	DA
17.12.13	Papir i karton koji se koristi kao podloga za fotoosjetljivi, toplinskoosjetljivi i elektroosjetljivi papir; papirnata podloga za karbonski papir; papirnata podloga za tapete	C	5	DA
17.12.14	Ostali papir i karton za grafičke namjene	C	5	DA
17.12.20	Papir za izradu toaletnog papira ili papira za skidanje šminke, za ručnike ili salvete, celulozna vata i koprene od celuloznih vlakana	C	5	DA
17.12.31	Kraftlajner, nebijeljeni i nepremazani	C	5	DA
17.12.32	Kraftlajner bijeljeni; kraftlajner premazani	C	5	DA
17.12.33	Fluting-papir od polukemijske celuloze	C	5	DA
17.12.34	Reciklirani fluting-papir i ostali-fluting papir	C	5	DA
17.12.35	Testliner (reciklirani slojeviti karton)	C	5	DA
17.12.41	Nepremazani kraft-papir; kraft-papir za vreće, krepirani ili naborani	C	5	DA
17.12.42	Sulfitni omotni papir i ostali nepremazani papir (osim papira za pisanje, tiskanje i ostale grafičke namjene)	C	5	DA
17.12.43	Filtar-papir i karton; pust-papir	C	5	DA
17.12.51	Nepremazani sivi karton	C	5	DA
17.12.59	Ostali nepremazani karton, d. n.	C	5	DA
17.12.60	Biljni pergament-papir, papir koji ne propušta mast, paus-papir, kristal-papir i ostali glazirani prozirni papiri ili papiri koji propuštaju svjetlo	C	5	DA
17.12.71	Složeni papir i karton, površinski nepremazan niti impregniran	C	5	DA
17.12.72	Papir i karton, krepirani, naborani, reljefni ili perforirani	C	5	DA
17.12.73	Papir i karton za pisanje, tiskanje ili za druge grafičke namjene, premazan kaolinom ili drugim anorganskim tvarima	C	5	DA
17.12.74	Kraft-papir (osim onoga koji se koristi za pisanje, tiskanje i ostale grafičke namjene) premazan kaolinom ili drugim anorganskim tvarima	C	5	DA
17.12.75	Kraft-karton (osim onoga koji se koristi za pisanje, tiskanje i ostale grafičke namjene) premazan kaolinom ili drugim anorganskim tvarima	C	5	DA
17.12.76	Karbonski papir, samokopirni papir i ostali papir za kopiranje ili prenošenje, u rolama ili listovima	C	5	DA
17.12.77	Papir, karton, celulozna vata, listovi i koprene od celuloznih vlakana, premazani, impregnirani, prekriveni, površinski obojeni ili tiskani, u rolama i listovima	C	5	DA
17.12.78	Sivi karton (osim onoga koji se koristi za pisanje, tiskanje i ostale grafičke namjene) premazan kaolinom ili drugim anorganskim tvarima	C	5	DA
17.12.79	Ostali karton (osim onoga koji se koristi za pisanje, tiskanje i ostale grafičke namjene) premazan kaolinom ili drugim anorganskim tvarima	C	5	DA
17.12.99	Podugovarateljski poslovi kao dio proizvodnje papira i kartona	C	5	DA
17.21.11	Valoviti karton, u rolama ili listovima	C	5	DA
17.21.12	Vreće i vrećice od papira	C	5	DA
17.21.13	Kutije i kutijice od valovitog papira ili kartona	C	5	DA
17.21.14	Složive kutije i kutijice od nevalovitog papira ili kartona	C	5	DA
17.21.15	Kutije za spise, ladice za spise, kutije za spremanje i slični proizvodi koji se koriste u uredima, prodavaonicama i slično, od papira	C	5	DA
17.21.99	Podugovarateljski poslovi kao dio proizvodnje valovitog papira, kartona i ambalaže od papira i kartona	C	5	DA
17.22.11	Toaletni papir, džepni rupčići, listići za uklanjanje šminke, ručnici, stolnjaci i salvete od papirnate mase, papira, celulozne vate ili koprene od celuloznih vlakana	C	5	DA
17.22.12	Higijenski ručnici i tamponi, dječje pelene i podlošci za pelene i slični higijenski proizvodi, odjeća i pribor za odjeću od papirnate mase, papira, celulozne vate ili koprene od celuloznih vlakana	C	5	DA
17.22.13	Poslužavnici, zdjele, tanjuri, šalice i slično, od papira i kartona	C	5	DA
17.22.99	Podugovarateljski poslovi kao dio proizvodnje robe za kućanstvo i higijenu te toaletnih potrepština od papira	C	5	DA
17.23.11	Karbonski papir, samokopirni papir i ostali papir za kopiranje i prenošenje, osim u rolama ili listovima; matrice za umnožavanje i ofsetne ploče, od papira	C	5	DA
17.23.12	Poštanske omotnice, pismovne dopisnice, dopisnice i kartice za dopisivanje, od papira ili kartona; kutije, vrećice, notesi i omoti, od papira ili kartona, koji sadržavaju uredski materijal od papira	C	5	DA
17.23.13	Registri, knjigovodstvene knjige, korice za uvezivanje, obrasci i ostali uredski pribor od papira ili kartona	C	5	DA
17.23.14	Ostali papir i karton koji se koristi za pisanje, tiskanje i ostale grafičke namjene, tiskani, reljefni ili perforirani	C	5	DA
17.23.99	Podugovarateljski poslovi kao dio proizvodnje uredskog materijala od papira	C	5	DA
17.24.11	Zidne tapete i slične zidne obloge od papira; papirnate vitrofanije (transparenti) za prozore	C	5	DA
17.24.12	Tekstilne zidne obloge	C	5	DA
17.24.99	Podugovarateljski poslovi kao dio proizvodnje zidnih tapeta	C	5	DA
17.25.11	Naljepnice od papira ili kartona	C	5	DA
17.25.12	Filtar-blokovi, ploče i pločice od papirnate mase	C	5	DA
17.25.99	Podugovarateljski poslovi kao dio proizvodnje ostalih proizvoda od papira i kartona	C	5	DA
18.11.00	Usluge tiskanja novina	C	5	DA
18.12.01	Usluge tiskanja poštanskih maraka, biljega, dokumenata ili spisa, pametnih kartica, čekova i ostalih vrijednosnih papira i sličnog	C	5	DA
18.12.02	Usluge tiskanja reklamnih kataloga, prospekata, plakata i ostalih tiskanih reklamnih materijala	C	5	DA
18.12.03	Usluge tiskanja časopisa i ostalih periodičnih publikacija koje se izdaju rjeđe od četiri puta tjedno	C	5	DA
18.12.04	Usluge tiskanja knjiga, mapa, hidrografskih i sličnih karata, slika, nacrta, fotografija, razglednica	C	5	DA
18.12.05	Usluge tiskanja naljepnica i etiketa	C	5	DA
18.12.06	Usluge tiskanja direktno na materijale osim papira	C	5	DA
18.12.09	Ostale usluge tiskanja, d. n.	C	5	DA
18.13.10	Usluge pripreme za tisak	C	5	DA
18.13.20	Tiskarske ploče, cilindri i druge otisnute podloge za tisak	C	5	DA
18.13.30	Pomoćne usluge povezane s tiskanjem	C	5	DA
18.14.00	Knjigoveške i srodne usluge	C	5	DA
18.20.10	Usluge umnožavanja zvučnih zapisa	C	5	DA
18.20.20	Usluge umnožavanja videozapisa	C	5	DA
18.20.30	Usluge umnožavanja softvera	C	5	DA
19.10.11	Koks i polukoks od ugljena ili lignita	C	5	DA
19.10.12	Koks i polukoks od treseta; retortni ugljen	C	5	DA
19.10.20	Katran dobiven destilacijom ugljena, lignita ili treseta; ostali mineralni katrani	C	5	DA
19.10.30	Smola i koks od smole	C	5	DA
19.10.99	Podugovarateljski poslovi kao dio proizvodnje proizvoda koksnih peći	C	5	DA
19.20.11	Briketi i slična kruta goriva proizvedena od kamenog ugljena	C	5	DA
19.20.12	Briketi i slična kruta goriva proizvedena od lignita	C	5	DA
19.20.13	Briketi i slična kruta goriva proizvedena od treseta	C	5	DA
19.20.21	Motorni benzin i benzin za zrakoplove	C	5	DA
19.20.22	White spirit (»test-benzin«)	C	5	DA
19.20.23	Goriva za mlazne motore, benzinskog tipa, i kerozin	C	5	DA
19.20.24	Nafta	C	5	DA
19.20.25	Plinska ulja	C	5	DA
19.20.26	Srednja nafta; ostali srednji preparati	C	5	DA
19.20.27	Ostala loživa ulja	C	5	DA
19.20.28	Maziva ulja; ostali teški preparati	C	5	DA
19.20.31	Propan i butan, ukapljeni	C	5	DA
19.20.32	Etilen, propilen, butilen i butadien	C	5	DA
19.20.33	Ostali naftni plinovi ili plinoviti ugljikovodici, osim prirodnog plina	C	5	DA
19.20.41	Vazelin; parafinski vosak; naftni i ostali voskovi	C	5	DA
19.20.42	Naftni koks; naftni bitumen i drugi ostaci nafte	C	5	DA
19.20.99	Podugovarateljski poslovi kao dio proizvodnje rafiniranih naftnih proizvoda i proizvoda od fosilnih goriva	C	5	DA
20.11.11	Vodik, argon, rijetki plinovi, dušik i kisik	C	5	DA
20.11.12	Ugljikov dioksid i ostali anorganski kisikovi spojevi nemetala	C	5	DA
20.11.13	Tekući i komprimirani zrak	C	5	DA
20.11.99	Podugovarateljski poslovi kao dio proizvodnje industrijskih plinova	C	5	DA
20.12.11	Cinkov oksid i peroksid; titanovi oksidi	C	5	DA
20.12.12	Kromovi, manganovi, olovni i bakreni oksidi i hidroksidi	C	5	DA
20.12.13	Ostali metalni oksidi, peroksidi i hidroksidi, osim litijeva oksida i hidroksida	C	5	DA
20.12.21	Sintetičke organske tvari za bojenje i pripravci na osnovi tih tvari; sintetički organski proizvodi koji se koriste kao sredstva za fluorescentno izbjeljivanje ili kao luminofori; lak-bojila i pripravci na osnovi lak-bojila	C	5	DA
20.12.22	Ekstrakti za štavljenje biljnog podrijetla; tanini i njihove soli, eteri, esteri i ostali derivati; tvari za bojenje biljnog ili životinjskog podrijetla	C	5	DA
20.12.23	Sintetičke organske tvari za štavljenje; anorganske tvari za štavljenje; pripravci za štavljenje; enzimatski pripravci za predštavljenje	C	5	DA
20.12.24	Ostale tvari za bojenje; anorganski proizvodi koji se koriste kao luminofori	C	5	DA
20.12.99	Podugovarateljski poslovi kao dio proizvodnje bojila i pigmenata	C	5	DA
20.13.11	Obogaćeni uran i plutonij te njihovi spojevi	C	5	DA
20.13.12	Osiromašeni uran i torij te njihovi spojevi	C	5	DA
20.13.13	Ostali radioaktivni elementi i izotopi te njihovi spojevi; slitine, disperzije, keramički proizvodi i mješavine koje sadržavaju te elemente, izotope ili spojeve	C	5	DA
20.13.14	Gorivi elementi (patrone), neozračeni, za nuklearne reaktore	C	5	DA
20.13.21	Polumetali	C	5	DA
20.13.22	Halogeni ili sumporni spojevi nemetala	C	5	DA
20.13.23	Alkalni ili zemnoalkalni metali; rijetki zemni metali, skandij i itrij; živa	C	5	DA
20.13.24	Klorovodik; oleum; difosforni pentoksid; ostale anorganske kiseline; silicijev i sumporni dioksid	C	5	DA
20.13.25	Litijev oksid i hidroksid	C	5	DA
20.13.26	Ostali oksidi, hidroksidi i peroksidi; hidrazin i hidroksilamin te njihove anorganske soli	C	5	DA
20.13.31	Metalni halogenati	C	5	DA
20.13.32	Hipokloriti, klorati i perklorati	C	5	DA
20.13.41	Sulfidi, sulfiti i sulfati	C	5	DA
20.13.42	Fosfinati, fosfonati, fosfati, polifosfati i nitrati (osim kalija)	C	5	DA
20.13.43	Karbonati	C	5	DA
20.13.51	Soli oksimetalnih i peroksimetalnih kiselina; koloidni plemeniti metali	C	5	DA
20.13.52	Ostali anorganski spojevi; amalgami osim od plementih metala	C	5	DA
20.13.61	Ostali izotopi i njihovi spojevi	C	5	DA
20.13.62	Cijanidi, oksidi cijanida i kompleksni cijanidi; fulminati, cijanati i tiocijanati; silikati; borati; perborati; ostale soli anorganskih kiselina ili peroksikiselina	C	5	DA
20.13.63	Vodikov peroksid	C	5	DA
20.13.64	Fosfidi, karbidi, hidridi, nitridi, azidi, silicidi i boridi	C	5	DA
20.13.65	Spojevi rijetkih zemnih metala, itrija i skandija	C	5	DA
20.13.66	Sumpor, osim sublimiranog, taloženog i koloidnog sumpora	C	5	DA
20.13.67	Prženi željezni piriti	C	5	DA
20.13.68	Piezoelektrični kremen; ostalo sintetičko ili rekonstruirano drago ili poludrago kamenje, neobrađeno	C	5	DA
20.13.99	Podugovarateljski poslovi kao dio proizvodnje ostalih anorganskih osnovnih kemikalija	C	5	DA
20.14.11	Aciklički ugljikovodici	C	5	DA
20.14.12	Ciklički ugljikovodici	C	5	DA
20.14.13	Klorirani derivati acikličkih ugljikovodika	C	5	DA
20.14.14	Sulfonirani, nitrirani ili nitrozirani derivati ugljikovodika, halogenirani ili nehalogenirani	C	5	DA
20.14.15	Ostali derivati ugljikovodika	C	5	DA
20.14.21	Industrijski masni alkoholi	C	5	DA
20.14.22	Monohidroksilni alkoholi	C	5	DA
20.14.23	Dioli, polialkoholi, ciklički alkoholi i njihovi derivati	C	5	DA
